,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
66,https://www.airbnb.com/rooms/4216908,2024-12-28,"Quiet home near Porter, Harvard. On Red Line","Porter Square is a quiet and safe neigborhood on the outskirts of Harvard. You can walk to most amenities you would need (supermarkets, restaurants, cinema, pharmacy, public transportaion). It's a short T ride into Boston.",21885217,Catherine,"Cambridge, MA",,,https://a0.muscache.com/im/pictures/user/ffb9965b-1648-45ac-9a22-cdd2342f8e3c.jpg?aki_policy=profile_small,Cambridge,1,t,Neighborhood highlights,,-71.11918,Entire home/apt,,3.0,"[""Essentials"", ""Wifi"", ""Ethernet connection"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Window AC unit"", ""Ceiling fan"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Fireplace guards"", ""Single level home"", ""Heating"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Drying rack for clothing"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Indoor fireplace: wood-burning"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Microwave"", ""Books and reading material"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""40 inch TV with Amazon Prime Video, Hulu, Netflix, Roku"", ""Board games"", ""Iron"", ""Hair dryer"", ""Kitchen""]",7,7,1125,7.0,,0,0,2024-12-28,0,2017-08-26,4.96,4.79,5.0,4.79,f,1,0
67,https://www.airbnb.com/rooms/4235636,2024-12-28,Cozy Room in a Charming Townhouse,,10427720,Gosia,"Boston, MA",within a few hours,100%,https://a0.muscache.com/im/users/10427720/profile_pic/1400470330/original.jpg?aki_policy=profile_small,Cambridge,2,t,,,-71.15157,Private room,1.0,1.0,"[""Wifi"", ""Free street parking"", ""Carbon monoxide alarm"", ""Heating"", ""Dryer"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",30,30,1125,30.0,,30,35,2024-12-28,4,2018-06-01,4.95,5.0,4.89,4.84,f,0,0
68,https://www.airbnb.com/rooms/4270619,2024-12-28,Sunny 3 Bdr corner luxury apartment,"Beside being close to MIT and Harvard along with Central, Kendall and Inman Squares, our building is next to nationally-acclaimed restaurants Bondir (right next door) and Oleana (a block away).   A new coffee shop/craft beer shop (Lamplighter) just opened across the street.",21631889,Ling Yi,"Cambridge, MA",within a few hours,94%,https://a0.muscache.com/im/users/21631889/profile_pic/1411394562/original.jpg?aki_policy=profile_small,Cambridge,30,t,Neighborhood highlights,,-71.09845,Entire home/apt,2.0,3.0,"[""Paid parking on premises"", ""Essentials"", ""Central air conditioning"", ""Ethernet connection"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""GE stainless steel electric stove"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Smart lock"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""43 inch HDTV with Roku"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",90,30,255,88.0,,30,90,2024-12-28,1,2015-05-18,4.77,4.77,4.85,4.48,f,11,0
69,https://www.airbnb.com/rooms/4437529,2024-12-28,Lux 2BR Cambridge Apt by MIT,"Live in the most exciting and vibrant neighborhood of Massachusetts. Kendall Square is a brimming area with cutting edge technology, science, design, innovation, creative restaurants, and fist-class shopping and is only a couple of metro stations away from downtown Boston. Take a few steps down the street and wander around the renowned Massachusetts Institute of Technology campus. Continue the knowledge tour at the Harvard University campus, where you’ll find peace and relax in its beautiful gardens and historic buildings. Unwind at the Charles River banks and enjoy the fantastic Boston views, where many trails and bike paths offer a haven to enjoy nature and a healthy lifestyle. Just across the Charles River you will be in downtown Boston surrounded by its gorgeous Revolution-era architecture and historic landmarks. The apartment is located in a modern high-rise boasting spectacular views and world-class resident amenities including a fitness center, a Zen garden, a clubhouse, and ful",9419684,Churchill,"New York, NY",within a few hours,100%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1204,t,Neighborhood highlights,,-71.083374,Entire home/apt,,2.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Ethernet connection"", ""Building staff"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Window guards"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Stove"", ""Coffee"", ""Body soap"", ""Pets allowed"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Crib - available upon request"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Washer"", ""TV"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Kitchen""]",31,31,1125,31.0,,29,89,2024-12-28,0,2014-12-02,4.56,4.89,4.78,4.0,t,11,0
70,https://www.airbnb.com/rooms/4437789,2024-12-28,Lux 1 Bedroom Cambridge Apt by MIT,"Live in the most exciting and vibrant neighborhood of Massachusetts. Kendall Square is a brimming area with cutting edge technology, science, design, innovation, creative restaurants, and fist-class shopping and is only a couple of metro stations away from downtown Boston. Take a few steps down the street and wander around the renowned Massachusetts Institute of Technology campus. Continue the knowledge tour at the Harvard University campus, where you’ll find peace and relax in its beautiful gardens and historic buildings. Unwind at the Charles River banks and enjoy the fantastic Boston views, where many trails and bike paths offer a haven to enjoy nature and a healthy lifestyle. Just across the Charles River you will be in downtown Boston surrounded by its gorgeous Revolution-era architecture and historic landmarks. The apartment is located in a modern high-rise boasting spectacular views and world-class resident amenities including a fitness center, a Zen garden, a clubhouse, and ful",9419684,Churchill,"New York, NY",within a few hours,100%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1204,t,Neighborhood highlights,,-71.083374,Entire home/apt,,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Ethernet connection"", ""Building staff"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Bath & Body Works body soap"", ""Electric stove"", ""Window guards"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Coffee"", ""Bathtub"", ""Stainless steel oven"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Pets allowed"", ""Wine glasses"", ""Smoke alarm"", ""Paid parking garage off premises"", ""Baking sheet"", ""Bath & Body Works conditioner"", ""Toaster"", ""Bath & Body Works shampoo"", ""Hot water"", ""Refrigerator"", ""Crib - available upon request"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Blender"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Washer"", ""TV"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Kitchen""]",31,31,1125,31.0,,29,89,2024-12-28,0,2014-11-07,4.5,4.75,4.5,4.5,t,11,0
71,https://www.airbnb.com/rooms/4455298,2024-12-28,Family Friendly 3 Bedroom,"Besides being close to MIT and Harvard along with Central, Kendall and Inman Squares, our building is next to nationally-acclaimed restaurants Bondir (right next door) and Oleana (a block away).",21631889,Ling Yi,"Cambridge, MA",within a few hours,94%,https://a0.muscache.com/im/users/21631889/profile_pic/1411394562/original.jpg?aki_policy=profile_small,Cambridge,30,t,Neighborhood highlights,,-71.09846,Entire home/apt,2.0,3.0,"[""Paid parking on premises"", ""Essentials"", ""48 inch HDTV with Roku"", ""Central air conditioning"", ""Ethernet connection"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""GE stainless steel electric stove"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Smart lock"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Microwave"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",60,60,255,60.0,,30,90,2024-12-28,2,2014-11-30,4.82,4.94,4.92,4.67,f,11,0
72,https://www.airbnb.com/rooms/4489577,2024-12-28,Lux 1 Bedroom Cambridge Apt by MIT,"Live in the most exciting and vibrant neighborhood of Massachusetts. Kendall Square is a brimming area with cutting edge technology, science, design, innovation, creative restaurants, and fist-class shopping and is only a couple of metro stations away from downtown Boston. Take a few steps down the street and wander around the renowned Massachusetts Institute of Technology campus. Continue the knowledge tour at the Harvard University campus, where you’ll find peace and relax in its beautiful gardens and historic buildings. Unwind at the Charles River banks and enjoy the fantastic Boston views, where many trails and bike paths offer a haven to enjoy nature and a healthy lifestyle. Just across the Charles River you will be in downtown Boston surrounded by its gorgeous Revolution-era architecture and historic landmarks. The apartment is located in a modern high-rise boasting spectacular views and world-class resident amenities including a fitness center, a Zen garden, a clubhouse, and ful",9419684,Churchill,"New York, NY",within a few hours,100%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1204,t,Neighborhood highlights,,-71.083374,Entire home/apt,,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Ethernet connection"", ""Building staff"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Bath & Body Works body soap"", ""Electric stove"", ""Window guards"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Coffee"", ""Bathtub"", ""Stainless steel oven"", ""Washer \u2013\u00a0In unit"", ""Shower gel"", ""Dining table"", ""Pets allowed"", ""Wine glasses"", ""Smoke alarm"", ""Paid parking garage off premises"", ""Dryer \u2013\u00a0In unit"", ""Baking sheet"", ""Bath & Body Works conditioner"", ""Toaster"", ""Bath & Body Works shampoo"", ""Hot water"", ""Refrigerator"", ""Crib - available upon request"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Blender"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Kitchen""]",31,31,1125,31.0,,29,89,2024-12-28,0,2015-11-23,4.5,5.0,5.0,5.0,t,11,0
73,https://www.airbnb.com/rooms/4534572,2024-12-28,5BR Home in Cambridge,"Our neighborhood is a quieter section of Cambridge.  Fresh Pond Reservation across the street has a 2 mile path for walking or jogging and many wooded areas to explore.  There are several great playgrounds within a short walk, and an assortment of small shops less than half a mile away in Huron Village, including a toy store, a grocery store, and a couple restaurants.  We live 1.5 miles from Harvard Square.  It is a very nice walk there, a 10 minute bus trip, or a $6-8 Uber ride.  Note that we do live on a busy road and traffic noise can be heard inside the house.  When windows are closed, it is barely noticeable.",4781117,Katie,"Cambridge, MA",,,https://a0.muscache.com/im/users/4781117/profile_pic/1415534523/original.jpg?aki_policy=profile_small,Cambridge,1,t,Neighborhood highlights,,-71.14397,Entire home/apt,,5.0,"[""Essentials"", ""Children\u2019s dinnerware"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Window AC unit"", ""Window guards"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Outdoor dining area"", ""High chair"", ""Babysitter recommendations"", ""BBQ grill"", ""Heating"", ""Stove"", ""Bathtub"", ""Body soap"", ""Pets allowed"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Keypad"", ""Baking sheet"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Toaster"", ""Baby monitor"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Dishes and silverware"", ""Barbecue utensils"", ""Shampoo"", ""Outlet covers"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Private entrance"", ""Patio or balcony"", ""Long term stays allowed"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Bread maker"", ""Children\u2019s books and toys"", ""Microwave"", ""Outdoor furniture"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Board games"", ""TV"", ""Backyard"", ""Iron"", ""Baby safety gates"", ""Hair dryer"", ""Kitchen""]",5,5,28,5.0,,0,0,2024-12-28,0,2015-06-29,4.89,4.73,5.0,4.9,f,1,0
74,https://www.airbnb.com/rooms/4716432,2024-12-28,Vintage Design 1 Bedroom - Between Harvard and MIT,"Best location between Harvard and MIT, near the Central Square Red Line subway station and some of the best-rated restaurants in Boston (Waypoint, Pammy's, Oleana, Craigie on Main), coffee shops and supermarkets (Trader Joe's, Whole Foods, H-Mart Asian market). Numerous cafes, restaurants, bars, bookstores, cultural activities and live music venues are within 10-15 minutes walk.  See https://www.airbnb.com/locations/boston/cambridge",745534,Peter,United States,within an hour,100%,https://a0.muscache.com/im/pictures/user/b4ad6c8f-b614-4fe1-806e-b09d8c8ac4df.jpg?aki_policy=profile_small,Cambridge,6,t,Neighborhood highlights,,-71.10605,Entire home/apt,,1.0,"[""Essentials"", ""Wifi"", ""Ethernet connection"", ""Free street parking"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""48 inch HDTV"", ""Lockbox"", ""Cleaning products"", ""Single level home"", ""Heating"", ""Stove"", ""Coffee"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Shampoo"", ""Extra pillows and blankets"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Washer"", ""Iron"", ""Hair dryer"", ""Kitchen""]",2,2,1125,2.0,,0,0,2024-12-28,0,2015-03-06,4.94,4.96,4.97,4.78,f,1,0
75,https://www.airbnb.com/rooms/4736800,2024-12-28,Harvard & MIT- Sweet Retreat in Coolest Cambridge!,"This is an old neighborhood of owner occupied homes once used as servants' quarters for the Brattle Street mansions near Harvard Square in the old, Victorian days. We neighbors all know each other, so things run smoothly. It is safe, quiet, friendly, and has GREAT coffee steps away.",10732627,Suz,"Cambridge, MA",within an hour,96%,https://a0.muscache.com/im/users/10732627/profile_pic/1434115683/original.jpg?aki_policy=profile_small,Cambridge,2,t,Neighborhood highlights,,-71.10504,Entire home/apt,1.0,1.0,"[""Essentials"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""Heating"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Shampoo"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Iron"", ""Hair dryer""]",3,3,1125,3.0,,3,3,2024-12-28,32,2017-05-07,4.85,4.91,4.93,4.75,f,1,0
76,https://www.airbnb.com/rooms/4753390,2024-12-28,Live Large in Transformable Studio,"Besides being close to MIT and Harvard along with Central, Kendall and Inman Squares, our building is next to nationally-acclaimed restaurants Bondir (right next door) and Oleana (a block away).",21631889,Ling Yi,"Cambridge, MA",within a few hours,94%,https://a0.muscache.com/im/users/21631889/profile_pic/1411394562/original.jpg?aki_policy=profile_small,Cambridge,30,t,Neighborhood highlights,,-71.0987,Entire home/apt,1.0,0.0,"[""Paid parking on premises"", ""Essentials"", ""48 inch HDTV with Roku"", ""Central air conditioning"", ""Ethernet connection"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Single level home"", ""Heating"", ""Smoke alarm"", ""First aid kit"", ""Luggage dropoff allowed"", ""Induction stove"", ""Smart lock"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",60,30,255,59.4,,30,90,2024-12-28,1,2015-03-10,4.8,4.88,4.92,4.59,f,11,0
